	x	y	z	roll	pitch	yaw
0	2.7182942000000004e-14	0.0	0.0	0.0	0.0	3.4694469999999996e-18
1	-0.023412442000000002	0.047187324	-0.027672723	0.0012522077	-6.2511368e-05	0.00012525923999999998
2	-0.023188397000000003	0.090005708	0.02515867	0.0012961158	-0.00021196862	-0.00056102392
3	-0.0035757366999999997	0.10557859	-0.005100902	0.0011373856	0.00013050433000000002	-7.9506162e-05
4	-0.0074678554	0.068628813	0.0050794868	0.0017346803	-0.00032834387000000003	-3.7148597e-05
5	0.0092245131	0.10212651	-0.018644713	0.0011566911	4.4305308000000006e-05	-0.00028597594
6	-0.021157403999999998	0.104824	-0.045971846	0.0023869248999999998	-0.00015019703000000001	1.0298526999999999e-05
7	-0.0018935012	0.12810367	0.0067652952	0.0014277267999999999	-2.3673022000000002e-05	-0.0005063691500000001
8	-0.0094764975	0.11215333	-0.054796095999999996	0.0021794159	0.00010463567	1.3973504e-05
9	0.00044281695999999997	0.097948954	0.00067103515	0.0016939607999999998	-0.00036550712999999996	-0.00018878335
10	-0.012301662	0.18124573	-0.0014662442	0.0015029632	-0.00024523335	-0.0003538414
11	-0.018764942	0.14702615	-0.032965637	0.0028237333000000002	-0.0003687097	0.00032521313
12	-0.04681831	0.16798934	-0.022249497000000003	0.0021166321	4.4573964e-06	-0.00028017042
13	-0.064949194	0.16467389	-0.029776672	0.0022482723	-2.4945025999999997e-05	-1.7745794000000002e-05
14	-0.065047609	0.15307575	0.0041609891	0.001875365	-0.00017601629	-0.00018489343999999997
15	-0.053895738	0.22399848	-0.008491465600000001	0.0021598514	0.00017763776000000002	-0.00025417537
16	-0.045869394	0.15056414	-0.008953205	0.0025893315	7.1577744e-05	0.00028992732
17	-0.06521386	0.13597201	0.011097309	0.0013390668	3.3853228e-05	7.4559668e-05
18	-0.058298825	0.13470331	-0.034246962	0.0024421144	0.00013391323999999998	0.00047723629999999996
19	-0.06819874299999999	0.15016916	-0.0032095940999999997	0.0021155213	-0.0001312243	-0.00014968521000000002
20	-0.046542979000000005	0.14071351	-0.049759068	0.0020527814	0.00026163457	0.00028278302
21	-0.035492626	0.09776047300000001	-0.013654646999999999	0.0021760722	4.7649171e-05	0.00037212489
22	-0.021661491	0.14093995	-0.004014414	0.0017943904	0.00037299318	0.00023031875
23	-0.062643682	0.10349923	-0.022371119	0.0023096629	0.00013907788999999998	0.00033269257000000005
24	-0.022775675	0.10983825	-0.0016613421	0.0015834406	0.00036346797999999995	0.00026239002
25	-0.040695266	0.12921749	-0.032187967000000005	0.0023969948000000002	0.00037403748	0.0005260983400000001
26	-0.019692796999999998	0.14151392	0.006960282	0.0015333570000000002	0.00025544433999999996	5.4679427e-05
